6.793043889741070540e-01,-5.884436921803396503e-01,-2.973880939018045400e-01,3.572748615071457690e-01
6.704777335914019476e-01,-5.908913522373345772e-01,-2.920289709791973332e-01,3.578283761004517616e-01
6.616143633078419573e-01,-5.931066470250986322e-01,-2.866615453376905598e-01,3.582140347964692384e-01
6.527177636024654728e-01,-5.950915094208854006e-01,-2.812883348157435015e-01,3.584335906377069114e-01
6.437913909611522323e-01,-5.968479170875176099e-01,-2.759118309561778837e-01,3.584888427828532009e-01
6.348386722048394715e-01,-5.983778914614065192e-01,-2.705344983144351012e-01,3.583816354709326579e-01
6.258630038329183742e-01,-5.996834967921652604e-01,-2.651587737823711266e-01,3.581138570239442154e-01
6.168677513810358892e-01,-6.007668392313958439e-01,-2.597870659270119509e-01,3.576874388870834309e-01
6.078562487925649460e-01,-6.016300659682395358e-01,-2.544217543437056750e-01,3.571043547055707257e-01
5.988317978030412991e-01,-6.022753644093025160e-01,-2.490651890231221077e-01,3.563666194370394558e-01
5.897976673369017542e-01,-6.027049614006007028e-01,-2.437196897315665189e-01,3.554762884983772020e-01
5.807570929158927253e-01,-6.029211224892115917e-01,-2.383875454040908504e-01,3.544354569458636472e-01
5.717132760785545997e-01,-6.029261512223710318e-01,-2.330710135499028945e-01,3.532462586874059451e-01
5.626693838102190259e-01,-6.027223884818108113e-01,-2.277723196695917995e-01,3.519108657256375672e-01
5.536285479829918810e-01,-6.023122118511984313e-01,-2.224936566837072416e-01,3.504314874306187488e-01
5.445938648052238706e-01,-6.016980350146100553e-01,-2.172371843722479545e-01,3.488103698408559494e-01
5.355683942800046893e-01,-6.008823071840395658e-01,-2.120050288246351222e-01,3.470497949913406432e-01
5.265551596722440886e-01,-5.998675125540265940e-01,-2.067992818997650140e-01,3.451520802672987109e-01
5.175571469839337357e-01,-5.986561697815645511e-01,-2.016220006957555322e-01,3.431195777823347060e-01
5.085773044372102758e-01,-5.972508314895307313e-01,-1.964752070290205210e-01,3.409546737796529947e-01
4.996185419648673243e-01,-5.956540837919658271e-01,-1.913608869223257236e-01,3.386597880550393791e-01
4.906837307079878197e-01,-5.938685458396105732e-01,-1.862809901015001213e-01,3.362373734002908621e-01
4.817757025203936450e-01,-5.918968693841925033e-01,-1.812374295004957614e-01,3.336899150657868796e-01
4.728972494796307435e-01,-5.897417383600386254e-01,-1.762320807745089701e-01,3.310199302409043698e-01
4.640511234042301592e-01,-5.874058684816706455e-01,-1.712667818208954140e-01,3.282299675509876002e-01
4.552400353770050812e-01,-5.848920068561217489e-01,-1.663433323076305981e-01,3.253226065695948854e-01
4.464666552741632377e-01,-5.822029316087914408e-01,-1.614634932090866781e-01,3.223004573447542098e-01
4.377336113000313556e-01,-5.793414515217333305e-01,-1.566289863489153666e-01,3.191661599379720937e-01
4.290434895272053351e-01,-5.763104056833449063e-01,-1.518414939498457794e-01,3.159223839747487550e-01
